author,number_commits,avg_fix_distance,avg_find_bug_time,avg_fix_bug_time
Andreas Fiedler,1,0.0,0.0,0.0
Andreas Ferber,1,0.0,0.0,0.0
Andreas Engel,1,0.0,0.0,0.0
Andreas Dumberger,1,0.0,0.0,0.0
Andreas Deresch,1,0.0,0.0,0.0
Andreas Degert,1,0.0,0.0,0.0
Andreas Bomholtz,1,0.0,0.0,0.0
Andreas Boll,1,0.0,0.0,0.0
Andreas Block,1,0.0,0.0,0.0
Andreas Arens,1,0.0,0.0,0.0
Andreas Abel,1,0.0,0.0,0.0
Andrea Oliveri,1,0.0,0.0,0.0
Andrea Lowe,1,0.0,0.0,0.0
Andrea Guzzo,1,0.0,0.0,0.0
Andras Kovacs,1,0.0,0.0,0.0
Anders Wallin,1,0.0,0.0,0.0
Anders Hedlund,1,0.0,0.0,0.0
Anders Hammarquist,1,0.0,0.0,0.0
Anders Grahn,1,0.0,0.0,0.0
Anders Gnistrup,1,0.0,0.0,0.0
Anca Emanuel,1,0.0,0.0,0.0
Anatole Denis,1,0.0,0.0,0.0
Ananth Jasty,1,1.0,1071943.0,1071943.0
Anantha Subramanyam,1,0.0,0.0,0.0
Ana Nedelcu,1,0.0,0.0,0.0
Amy Shih,3,0.0,0.0,0.0
Amy Maloche,1,0.0,0.0,0.0
Amy Fong,1,0.0,0.0,0.0
Amy Chiang,1,0.0,0.0,0.0
Amul Saha,1,0.0,0.0,0.0
Amruth G.P,1,0.0,0.0,0.0
Amol Surati,1,0.0,0.0,0.0
Amnon Shiloh,1,0.0,0.0,0.0
Amnon Paz,1,0.0,0.0,0.0
Amit Uttamchandani,1,0.0,0.0,0.0
Amit Sahrawat,1,0.0,0.0,0.0
Amit Khatri,1,0.0,0.0,0.0
Amithash Prasad,1,0.0,0.0,0.0
Amit Blay,1,0.0,0.0,0.0
Amisha Singh,1,0.0,0.0,0.0
Amir Livneh,1,0.0,0.0,0.0
Amir G,1,0.0,0.0,0.0
Ami Perlmutter,1,0.0,0.0,0.0
Amine Kherbouche,1,1.0,591574.0,591574.0
Amey Telawane,1,0.0,0.0,0.0
Amery Song,3,0.0,0.0,0.0
Ameen Rahman,1,0.0,0.0,0.0
Amauri Magagna,1,0.0,0.0,0.0
Amarinder Bindra,1,0.0,0.0,0.0
Amardeep Rai,1,0.0,0.0,0.0
Amanoel Dawod,1,0.0,0.0,0.0
Amadeusz Pawlik,1,0.0,0.0,0.0
Alyssa Ross,2,0.0,0.0,0.0
Alyssa Rosenzweig,1,0.0,0.0,0.0
Alyona Romanenko,1,0.0,0.0,0.0
Alon Levy,1,0.0,0.0,0.0
Alona Solntseva,1,0.0,0.0,0.0
Alok Pandey,1,0.0,0.0,0.0
Allison Randal,1,0.0,0.0,0.0
allen yan,1,0.0,0.0,0.0
Allen Wild,1,0.0,0.0,0.0
Allen Andrews,1,0.0,0.0,0.0
Allan Xavier,1,0.0,0.0,0.0
Allan Willcox,1,0.0,0.0,0.0
Allan Third,1,0.0,0.0,0.0
Allan Stirling,1,0.0,0.0,0.0
Allan Chou,1,0.0,0.0,0.0
Aliza Minkov,1,0.0,0.0,0.0
Alistair Leslie-Hughes,1,0.0,0.0,0.0
Alistair Delva,1,0.0,0.0,0.0
Alireza Haghdoost,1,0.0,0.0,0.0
Alin Grigorean,1,0.0,0.0,0.0
ALIM AKHTAR,1,0.0,0.0,0.0
alice michael,1,0.0,0.0,0.0
Ali Aminian,1,0.0,0.0,0.0
Alex Zeffertt,1,0.0,0.0,0.0
Alex Yang,1,0.0,0.0,0.0
Alex Wu,1,0.0,0.0,0.0
Alex Woods,1,0.0,0.0,0.0
Alex Wood,1,0.0,0.0,0.0
Alex Viskovatoff,1,0.0,0.0,0.0
Alex Vechersky,1,0.0,0.0,0.0
Alex Unleashed,1,0.0,0.0,0.0
Alex Sverdlin,1,0.0,0.0,0.0
Alex Stephens,1,0.0,0.0,0.0
Alex Stanoev,1,0.0,0.0,0.0
Alex Snast,1,0.0,0.0,0.0
Alex Sidorenko,1,0.0,0.0,0.0
Alex Shepard,1,0.0,0.0,0.0
Alex Sanks,1,0.0,0.0,0.0
Alex Russell,1,0.0,0.0,0.0
Alex Roman,1,0.0,0.0,0.0
Alex Neblett,1,0.0,0.0,0.0
Alex Naslednikov,1,2.0,117565056.0,291485736.0
Alex Lorca,1,0.0,0.0,0.0
Alex Ling,1,0.0,0.0,0.0
Alex Levin,1,0.0,0.0,0.0
Alex Juncu,1,0.0,0.0,0.0
Alex James,1,0.0,0.0,0.0
Alex Hermann,1,0.0,0.0,0.0
Alex Harford,1,0.0,0.0,0.0
Alex Guo,1,0.0,0.0,0.0
Alex Grad,1,0.0,0.0,0.0
Alex Gaynor,1,0.0,0.0,0.0
Alex Gal,1,0.0,0.0,0.0
Alex Fluter,1,0.0,0.0,0.0
Alexey Spirkov,1,0.0,0.0,0.0
Alexey Sokolov,1,0.0,0.0,0.0
Alexey Shvetsov,1,0.0,0.0,0.0
Alexey Moiseytsev,1,0.0,0.0,0.0
Alexey Kunitskiy,1,0.0,0.0,0.0
Alexey Kaminsky,1,0.0,0.0,0.0
Alexey Ishchuk,1,0.0,0.0,0.0
Alexey Gladkov,11,0.0,0.0,0.0
Alexey Fomenko,1,0.0,0.0,0.0
Alexey Demin,1,0.0,0.0,0.0
Alexey Asemov,1,0.0,0.0,0.0
Alexej Starschenko,1,0.0,0.0,0.0
Alexei Naberezhnov,1,0.0,0.0,0.0
Alex Deryskyba,1,0.0,0.0,0.0
Alex Copot,1,0.0,0.0,0.0
Alex Converse,1,0.0,0.0,0.0
Alex Buell,1,0.0,0.0,0.0
Alex Bligh,1,0.0,0.0,0.0
Alex Bergmann,1,0.0,0.0,0.0
Alex Belits,1,0.0,0.0,0.0
Alexandru Jercaianu,1,0.0,0.0,0.0
Alexandru Guduleasa,1,0.0,0.0,0.0
Alexandru-Cosmin Gheorghe,1,0.0,0.0,0.0
Alexandru Copot,1,0.0,0.0,0.0
Alexandru-Cezar Sardan,1,0.0,0.0,0.0
Alexandr Terekhov,1,0.0,0.0,0.0
Alexandr Savca,1,0.0,0.0,0.0
Alexandr Petrenko,1,0.0,0.0,0.0
Alexandre Lissy,1,0.0,0.0,0.0
Alexandre Kroupski,1,0.0,0.0,0.0
Alexandre Karpenko,1,0.0,0.0,0.0
Alexandre Duret-Lutz,1,0.0,0.0,0.0
Alexandre Cassen,1,0.0,0.0,0.0
Alexandre Becholey,1,0.0,0.0,0.0
Alexandra Vintila,1,0.0,0.0,0.0
Alexandra Chin,1,0.0,0.0,0.0
Alexander Zarochentzev,1,0.0,0.0,0.0
Alexander Wuerstlein,1,0.0,0.0,0.0
Alexander Wold,1,0.0,0.0,0.0
Alexander Varnin,1,0.0,0.0,0.0
Alexander Tuschen,1,0.0,0.0,0.0
Alexander Thomas,1,0.0,0.0,0.0
Alexander Spyridakis,1,0.0,0.0,0.0
Alexander Solganik,1,0.0,0.0,0.0
Alexander Soldatov,1,0.0,0.0,0.0
Alexander Smal,1,0.0,0.0,0.0
Alexander Shumakovitch,1,0.0,0.0,0.0
Alexander Shmelev,1,0.0,0.0,0.0
Alexander Sergeyev,1,0.0,0.0,0.0
Alexander Schroth,1,0.0,0.0,0.0
Alexander Potashev,1,0.0,0.0,0.0
Alexander Ploumistos,1,0.0,0.0,0.0
Alexander Nevenchannyy,1,0.0,0.0,0.0
Alexander Mikhaylenko,1,0.0,0.0,0.0
Alexander Mikhalevich,1,0.0,0.0,0.0
Alexander Mazyrin,1,0.0,0.0,0.0
Alexander Lam,1,0.0,0.0,0.0
Alexander Kuznetsov,1,0.0,0.0,0.0
Alexander Krizhanovsky,1,0.0,0.0,0.0
Alexander Kern,1,0.0,0.0,0.0
Alexander Guy,1,0.0,0.0,0.0
Alexander Goncharov,1,0.0,0.0,0.0
Alexander Gattin,1,0.0,0.0,0.0
Alexander Fomichev,2,0.0,0.0,0.0
Alexander Elbs,1,0.0,0.0,0.0
Alexander Chumachenko,1,0.0,0.0,0.0
Alessia Mantegazza,2,0.0,0.0,0.0
Alessandro Ghedini,1,0.0,0.0,0.0
Ales Jurik,1,0.0,0.0,0.0
Aleksey Rybalkin,1,0.0,0.0,0.0
Aleksey Kurbatov,1,0.0,0.0,0.0
Aleksey Kunitskiy,1,0.0,0.0,0.0
Aleksej Makarov,1,0.0,0.0,0.0
Aleksei Volkov,1,0.0,0.0,0.0
Aleksandr Yashkin,1,0.0,0.0,0.0
Aleksandr Koltsoff,1,0.0,0.0,0.0
Aleksandr Bezzubikov,1,0.0,0.0,0.0
Aleksander Alekseev,1,0.0,0.0,0.0
Aleksandar Radovanovic,1,0.0,0.0,0.0
Aleksandar Mitev,1,0.0,0.0,0.0
Alejandro Torrado,1,0.0,0.0,0.0
Alejandro Jimenez,1,0.0,0.0,0.0
Alejandro Hernandez,1,0.0,0.0,0.0
Alejandro Cabrera,1,0.0,0.0,0.0
Aleh Filipovich,1,0.0,0.0,0.0
Alec Leamas,1,0.0,0.0,0.0
Alec Berg,1,0.0,0.0,0.0
Alec Ari,1,0.0,0.0,0.0
Al Borchers,1,0.0,0.0,0.0
Albert Pauw,1,0.0,0.0,0.0
Albert Ou,1,0.0,0.0,0.0
Alberto Ponces,1,0.0,0.0,0.0
Alberto Milone,1,0.0,0.0,0.0
Alberto Mattea,1,0.0,0.0,0.0
Albert Hsieh,1,0.0,0.0,0.0
Albert Graham,1,0.0,0.0,0.0
Albert Fluegel,1,0.0,0.0,0.0
Albert Damen,1,0.0,0.0,0.0
Albert Aribaud,1,0.0,0.0,0.0
Alasdair Kergon,1,0.0,0.0,0.0
Alan Tyson,1,0.0,0.0,0.0
Alan Swanson,2,0.0,0.0,0.0
Alan Olsen,1,0.0,0.0,0.0
Alan Mizrahi,1,1.0,9017009.0,9017009.0
Alan Harrison,1,0.0,0.0,0.0
Alan Adamson,1,1.0,1619569.0,1619569.0
Alain Kalker,1,0.0,0.0,0.0
Alain Degreffe,1,0.0,0.0,0.0
Akshat Aranya,1,0.0,0.0,0.0
Akria Fujita,1,0.0,0.0,0.0
Akos Maroy,1,0.0,0.0,0.0
Akira Moroo,1,0.0,0.0,0.0
Akinbou Mita,1,0.0,0.0,0.0
Akemi Yagi,1,0.0,0.0,0.0
Ake Koomsin,1,0.0,0.0,0.0
Akeem Abodunrin,1,0.0,0.0,0.0
Akash Kumar,1,0.0,0.0,0.0
Akash Choudhari,1,0.0,0.0,0.0
Aji Srinivas,1,0.0,0.0,0.0
Ajay Thomas,1,0.0,0.0,0.0
Ajay Ramaswamy,1,0.0,0.0,0.0
Ajay Kaher,1,0.0,0.0,0.0
Ai Li,1,0.0,0.0,0.0
Aidan Williams,1,0.0,0.0,0.0
Ahmet Inan,1,0.0,0.0,0.0
Ahmet Celenk,1,0.0,0.0,0.0
Ahmed Zaki,1,0.0,0.0,0.0
Ahmed Samy,1,0.0,0.0,0.0
Ahmad Othman,1,0.0,0.0,0.0
Ahmad Kholaif,1,0.0,0.0,0.0
Ahmad Hassan,1,0.0,0.0,0.0
Aharon Landau,4,0.0,0.0,0.0
Agustin March,1,0.0,0.0,0.0
Adygzhy Ondar,1,0.0,0.0,0.0
Adrien Demarez,1,0.0,0.0,0.0
Adrien Charruel,1,0.0,0.0,0.0
Adrien BAK,1,0.0,0.0,0.0
Adrian Wilkins,1,0.0,0.0,0.0
Adrian Stanciu,1,0.0,0.0,0.0
Adrian Podlawski,1,0.0,0.0,0.0
Adrian Pardini,1,0.0,0.0,0.0
Adrian-Leonard Radu,1,0.0,0.0,0.0
Adrian Friedli,1,0.0,0.0,0.0
Adrian Freund,2,0.0,0.0,0.0
Adrian Fiergolski,1,0.0,0.0,0.0
Adrian Dinu,1,0.0,0.0,0.0
Adrian Batzill,1,0.0,0.0,0.0
Adrian Bassett,1,0.0,0.0,0.0
Adriana Constantinescu,1,0.0,0.0,0.0
Aditya Xavier,1,0.0,0.0,0.0
Aditya Pandit,1,0.0,0.0,0.0
Aditya Nellutla,1,0.0,0.0,0.0
Adi Suresh,1,0.0,0.0,0.0
Adir Lev,1,0.0,0.0,0.0
Adir Kuhn,1,0.0,0.0,0.0
Adhir Ramjiawan,1,0.0,0.0,0.0
ADDI-DATA GmbH,1,0.0,0.0,0.0
Adam Wong,1,0.0,0.0,0.0
Adam Welle,1,0.0,0.0,0.0
Adam Tlalka,1,0.0,0.0,0.0
Adam Tkac,1,0.0,0.0,0.0
Adam Thompson,1,0.0,0.0,0.0
Adam Szalkowski,1,0.0,0.0,0.0
Adams Xu,1,0.0,0.0,0.0
Adam Rall,1,0.0,0.0,0.0
Adam Megacz,1,0.0,0.0,0.0
Adam McDaniel,1,0.0,0.0,0.0
Adam Majer,1,0.0,0.0,0.0
Adam Lessnau,1,0.0,0.0,0.0
Adam Kwolek,1,0.0,0.0,0.0
Adam Jiang,1,0.0,0.0,0.0
Adam Jaremko,1,0.0,0.0,0.0
Adam Honse,2,0.0,0.0,0.0
Adam Henley,1,0.0,0.0,0.0
Adam Greenblatt,1,0.0,0.0,0.0
Adam Glover,1,0.0,0.0,0.0
Adam Gandelman,1,0.0,0.0,0.0
Adam Edvardsson,1,0.0,0.0,0.0
Adam Dawidowski,1,0.0,0.0,0.0
Adam Bennett,1,0.0,0.0,0.0
Achim Dahlhoff,1,0.0,0.0,0.0
Achilles Gaikwad,2,0.0,0.0,0.0
Achilleas Kotsis,1,0.0,0.0,0.0
Achille Aknin,1,0.0,0.0,0.0
Abner Holsinger,1,0.0,0.0,0.0
Abhishek Bist,1,0.0,0.0,0.0
Abhishek Bhardwaj,1,0.0,0.0,0.0
Abhinav Ratna,1,0.0,0.0,0.0
Abhinav Jain,1,0.0,0.0,0.0
Abhijit Karmarkar,1,0.0,0.0,0.0
Abhijit Bhopatkar,1,0.0,0.0,0.0
Abhijit Ayarekar,1,0.0,0.0,0.0
ABE Hiroshige,1,0.0,0.0,0.0
Abdul Kabbani,1,0.0,0.0,0.0
Abdulhadi Mohamed,1,0.0,0.0,0.0
Abderrahmane Benbachir,1,0.0,0.0,0.0
Aban Bedel,1,0.0,0.0,0.0
Aayush Gupta,1,0.0,0.0,0.0
Aaron Yue,1,0.0,0.0,0.0
Aaron Tian,1,0.0,0.0,0.0
Aaron Strahlberger,1,0.0,0.0,0.0
Aaron Sanders,1,0.0,0.0,0.0
Aaron Raimist,1,0.0,0.0,0.0
Aaron Ouellette,1,0.0,0.0,0.0
Aaron Moore,1,0.0,0.0,0.0
Aaron Miller,1,0.0,0.0,0.0
Aaron Marburg,1,0.0,0.0,0.0
Aaron Kramer,1,1.0,4127138.0,4127138.0
Aaron Komisar,1,0.0,0.0,0.0
Aaron Knister,1,0.0,0.0,0.0
Aaron Hill,1,0.0,0.0,0.0
Aaron Grothe,1,0.0,0.0,0.0
Aaron Goidel,1,0.0,0.0,0.0
Aaron Brooks,1,0.0,0.0,0.0
Aaron Bottegal,1,0.0,0.0,0.0
Aaditya Kumar,1,0.0,0.0,0.0
Zorro Lang,2,0.0,0.0,0.0
Zoran Turalija,2,0.0,0.0,0.0
Zongxun Wang,2,0.0,0.0,0.0
Ziping Chen,2,0.0,0.0,0.0
Zijie Pan,2,0.0,0.0,0.0
Zhou Wenjian,2,0.0,0.0,0.0
Zhouping Liu,2,0.0,0.0,0.0
Zhong Jiang,2,0.0,0.0,0.0
Zhiwei Jiang,2,0.0,0.0,0.0
Zhiqiang Zhang,2,0.0,0.0,0.0
Zhichao Huang,2,0.0,0.0,0.0
zhenwei pi,2,0.0,0.0,0.0
Zhen Wei,2,0.0,0.0,0.0
Zhengyu He,2,0.0,0.0,0.0
Zheng Yongjun,2,0.0,0.0,0.0
Zheng Lv,2,0.0,0.0,0.0
Zheng Li,2,0.0,0.0,0.0
Zheng Di,2,0.0,0.0,0.0
Zhaolong Zhang,3,0.0,0.0,0.0
Zhang Xianwei,2,0.0,0.0,0.0
Zhang Qiang,3,0.0,0.0,0.0
Zhang Lei,2,0.0,0.0,0.0
Zhang Bo,2,0.0,0.0,0.0
Zhai Zhaoxuan,2,0.0,0.0,0.0
Zeng Guangyue,2,0.0,0.0,0.0
Zebulon McCorkle,2,0.0,0.0,0.0
Zbigniew Luszpinski,2,0.0,0.0,0.0
Zbigniew Jasinski,2,0.0,0.0,0.0
Zaur Kambarov,2,0.0,0.0,0.0
Zang MingJie,2,0.0,0.0,0.0
Zalan Blenessy,2,0.0,0.0,0.0
Zak Hays,2,0.0,0.0,0.0
Zack Parsons,2,0.0,0.0,0.0
Zach Turner,2,0.0,0.0,0.0
Zachary Warren,2,0.0,0.0,0.0
Zachary Richey,2,0.0,0.0,0.0
Yves Deweerdt,2,0.0,0.0,0.0
Yuvaraj CD,2,0.0,0.0,0.0
Yu Tang,2,0.0,0.0,0.0
Yuta Kobayashi,2,0.0,0.0,0.0
Yusuke Fujimaki,2,0.0,0.0,0.0
Yury Kylulin,2,1.0,1469934.5,17253883.0
Yuri Vasilevski,2,0.0,0.0,0.0
Yuri Kululin,2,0.0,0.0,0.0
Yuri Khan,2,0.0,0.0,0.0
Yurii Monakov,2,0.0,0.0,0.0
Yunhao Tian,2,0.5,2364414.0,2364414.0
Yuly Novikov,2,0.0,0.0,0.0
Yulgon Kim,2,0.0,0.0,0.0
Yu Jian,2,0.0,0.0,0.0
Yueyi Li,2,0.0,0.0,0.0
Yueyao Zhu,2,0.0,0.0,0.0
YU Bo,2,0.0,0.0,0.0
Yuanquan Chen,2,0.0,0.0,0.0
Yuan-Chi Pang,2,0.0,0.0,0.0
YuanCheng Cheng,2,0.0,0.0,0.0
You-Sheng Yang,2,0.0,0.0,0.0
Youngjun Yoo,2,0.0,0.0,0.0
Younes Manton,2,0.0,0.0,0.0
Yoshimi Ichiyanagi,2,0.0,0.0,0.0
Yosef Etigin,2,0.0,0.0,0.0
Yong Yao,2,0.0,0.0,0.0
Yonghui Zhang,2,0.0,0.0,0.0
Yonghua Zheng,2,0.0,0.0,0.0
Yi Zhu,2,0.0,0.0,0.0
Yi Zeng,2,0.0,0.0,0.0
YiPing Xu,2,0.0,0.0,0.0
Yigal Korman,2,0.0,0.0,0.0
Yibo Cai,2,0.0,0.0,0.0
Ye Yin,2,0.0,0.0,0.0
Yasushi Asano,2,0.0,0.0,0.0
YASUAKI ISHIMATSU,2,0.0,0.0,0.0
Yashpal Dutta,2,0.0,0.0,0.0
Yaozu Dong,2,0.0,0.0,0.0
yao mark,2,0.0,0.0,0.0
Yao Liu,2,0.0,0.0,0.0
Yannik Sembritzki,2,0.0,0.0,0.0
Yann Dirson,2,0.0,0.0,0.0
Yan Li,2,0.0,0.0,0.0
Yang Shunyong,2,0.0,0.0,0.0
Yang Guo,2,0.0,0.0,0.0
Yang Fan,2,0.0,0.0,0.0
Yang Bai,2,0.0,0.0,0.0
Yanchang Li,2,0.0,0.0,0.0
YAMAMOTO Takashi,2,0.0,0.0,0.0
Xu Yu,2,0.0,0.0,0.0
Xun Zhang,2,0.0,0.0,0.0
Xu lei,2,0.0,0.0,0.0
Xuewei Zhang,2,0.5,6860643.0,6860643.0
Xuebing Wang,2,0.0,0.0,0.0
Xin Zhong,2,0.0,0.0,0.0
Xin Zeng,2,0.0,0.0,0.0
XinHong Zhu,2,0.0,0.0,0.0
Xinghai Yu,2,0.0,0.0,0.0
Xihan Zhang,2,0.0,0.0,0.0
Xiao Yang,6,0.0,0.0,0.0
Xiaoming Gao,2,0.0,0.0,0.0
Xiaolong Wang,2,0.0,0.0,0.0
Xiaoli Feng,2,0.0,0.0,0.0
Xiaolei Yu,2,0.0,0.0,0.0
Xiaofan Chen,2,0.0,0.0,0.0
Xiaodong Xu,2,0.5,47666880.5,47666880.5
Xiaochun Lee,3,0.0,0.0,0.0
Xianhan Yu,2,0.0,0.0,0.0
Xiangyang Zhang,4,0.0,0.0,0.0
Xianghua Xiao,2,0.0,0.0,0.0
Xiang Gao,2,0.0,0.0,0.0
Xavier Roumegue,2,0.0,0.0,0.0
Xavier Bachelot,2,0.0,0.0,0.0
wu guoxing,2,0.0,0.0,0.0
Wouter Verhelst,2,0.0,0.0,0.0
Woody Hung,2,0.0,0.0,0.0
Wonjoon Lee,2,0.6666666666666666,9982166.0,14431971.0
Wonhong Kwon,2,0.0,0.0,0.0
Wolke Liu,2,0.0,0.0,0.0
Wolfram Stering,2,0.0,0.0,0.0
Wolfgang Mauerer,2,0.0,0.0,0.0
Wolfgang Kufner,2,0.0,0.0,0.0
Wladislav Wiebe,2,0.0,0.0,0.0
Winnie Chang,2,0.0,0.0,0.0
Wink Saville,2,0.0,0.0,0.0
Wingman Kwok,2,0.0,0.0,0.0
William Light,2,0.0,0.0,0.0
William Kucharski,2,0.0,0.0,0.0
William Gulland,2,0.0,0.0,0.0
William Blough,2,0.0,0.0,0.0
William Blair,2,0.0,0.0,0.0
Willem Penninckx,2,0.0,0.0,0.0
Will Dyson,2,0.0,0.0,0.0
Will Auld,2,0.0,0.0,0.0
Wilfried Weissmann,2,0.0,0.0,0.0
Wesley Terpstra,2,0.0,0.0,0.0
Werner Lemberg,2,0.0,0.0,0.0
Werner Fink,2,0.0,0.0,0.0
Werner Cornelius,2,1.5,59508791.0,125795174.5
Wenyu Zhang,2,0.0,0.0,0.0
wen yang,2,0.0,0.0,0.0
Wentao Lou,2,0.0,0.0,0.0
Wenlin Kang,2,0.0,0.0,0.0
Wen Huang,2,0.5,2030039.0,2030039.0
Weng Meiling,2,0.0,0.0,0.0
Wendy Liang,2,0.0,0.0,0.0
Wenbo Wang,2,0.0,0.0,0.0
Wei Zhang,2,0.0,0.0,0.0
Wei Yan,2,0.0,0.0,0.0
WeiWei Wang,2,0.0,0.0,0.0
Wan Wei,2,0.0,0.0,0.0
Wang Wenhu,11,0.0,0.0,0.0
Wang Weidong,2,0.0,0.0,0.0
Wang Tinggong,2,0.0,0.0,0.0
Wang Ruyi,2,0.0,0.0,0.0
Wang Kai,2,0.0,0.0,0.0
Wang Jian,2,0.0,0.0,0.0
walter harms,2,0.0,0.0,0.0
Walter Goossens,2,0.0,0.0,0.0
Waldemar Brodkorb,2,0.0,0.0,0.0
Wahib Faizi,2,0.0,0.0,0.0
Vladyslav Tarasiuk,6,0.0,0.0,0.0
Vladislav Bolkhovitin,2,0.0,0.0,0.0
Vladimir Vid,2,0.0,0.0,0.0
Vladimir Ananiev,2,0.0,0.0,0.0
Vlada Peric,2,0.0,0.0,0.0
Vivi Li,2,0.0,0.0,0.0
Vivek Mahajan,2,0.0,0.0,0.0
Vivek Haldar,2,0.0,0.0,0.0
Vitaly Gaiduk,2,0.0,0.0,0.0
Vitali Liaukovich,2,0.0,0.0,0.0
Vincent Petry,2,0.0,0.0,0.0
Vincent Minet,3,0.0,0.0,0.0
Vincent Batts,2,0.0,0.0,0.0
Vince Busam,2,0.0,0.0,0.0
Viller Hsiao,2,0.0,0.0,0.0
Ville Ranki,2,0.0,0.0,0.0
Ville-Pekka Vainio,2,0.0,0.0,0.0
Vikram Dhillon,2,0.0,0.0,0.0
Vidhya Raman,2,0.0,0.0,0.0
Vic Wei,2,0.0,0.0,0.0
Victor Toso,2,0.0,0.0,0.0
Victor Rosales,2,0.0,0.0,0.0
Victhor Foster,2,0.0,0.0,0.0
Vesa-Matti Kari,2,0.0,0.0,0.0
Veola Nazareth,2,0.0,0.0,0.0
Veli-Pekka Peltola,2,3.0,26272581.5,114517747.0
vathsala nagaraju,2,0.0,0.0,0.0
Vasyl Vavrychuk,2,0.0,0.0,0.0
Vasily Titskiy,2,0.0,0.0,0.0
Varad Gautam,2,0.5,6924866.5,6924866.5
Vamsi Krishna,1,0.0,0.0,0.0
Valentin Sitdikov,2,0.0,0.0,0.0
Valentine Sinitsyn,2,0.0,0.0,0.0
Vaibhav Murkute,2,0.0,0.0,0.0
Vahram Martirosyan,2,0.0,0.0,0.0
Vadim Makhervaks,2,0.0,0.0,0.0
Vadim Kochan,2,0.0,0.0,0.0
Utz Bacher,2,0.0,0.0,0.0
Utako Kusaka,2,0.0,0.0,0.0
Urja Rannikko,2,0.0,0.0,0.0
Uri Yosef,2,0.0,0.0,0.0
Unai Uribarri,2,0.0,0.0,0.0
Umesh Tiwari,2,0.0,0.0,0.0
Umang Raghuvanshi,2,0.0,0.0,0.0
Ulises Brindis,2,0.0,0.0,0.0
Ujjal Singh,2,0.0,0.0,0.0
Udi Atar,2,0.0,0.0,0.0
Tyler Hall,2,1.1666666666666665,117819187.83333333,147273984.66666666
Troy Moure,2,0.0,0.0,0.0
Troy Heber,2,0.0,0.0,0.0
Tristian Celestin,2,0.0,0.0,0.0
Tristan Schmelcher,2,0.0,0.0,0.0
TripleX Chung,2,0.0,0.0,0.0
Trevor Woerner,2,0.0,0.0,0.0
Trevor Highland,2,0.0,0.0,0.0
Trac Hoang,2,0.0,0.0,0.0
Toshinobu Sugioka,2,0.0,0.0,0.0
Torsten Seeboth,2,0.0,0.0,0.0
Tor Jeremiassen,2,0.5,18461974.5,18461974.5
Toon Schoenmakers,2,0.0,0.0,0.0
Tony Wan,2,0.0,0.0,0.0
Tony Thompson,2,0.0,0.0,0.0
Tony Makkiel,2,0.0,0.0,0.0
Tony Lin,2,0.0,0.0,0.0
Tony Fischetti,2,0.0,0.0,0.0
Tony Finch,2,0.0,0.0,0.0
Tom Wu,2,0.0,0.0,0.0
tom will,2,0.0,0.0,0.0
Tom Todd,2,0.0,0.0,0.0
Tom Roeder,2,0.0,0.0,0.0
Tom Quetchenbach,2,0.0,0.0,0.0
Tom Peng,2,0.0,0.0,0.0
Tomoya Adachi,2,0.0,0.0,0.0
Tomonori Sakita,2,0.0,0.0,0.0
Tommy Nguyen,2,0.0,0.0,0.0
Tommi Kyntola,2,0.0,0.0,0.0
Tom Levy,2,0.0,0.0,0.0
Tom Lebreux,2,0.0,0.0,0.0
Tom Joseph,2,0.0,0.0,0.0
Tom Huynh,2,0.0,0.0,0.0
Tom Goetz,2,0.0,0.0,0.0
Tom Briden,2,1.0,5017671.333333333,7815558.0
Toma Tabacu,2,0.0,0.0,0.0
Tomasz Kazmierczak,2,0.0,0.0,0.0
Tomasz Guszkowski,2,0.0,0.0,0.0
Tomas Racek,2,0.0,0.0,0.0
Tomas Hlavacek,2,0.0,0.0,0.0
Todor Minchev,2,0.0,0.0,0.0
Todd Seidelmann,2,0.0,0.0,0.0
Tobias Ollmann,2,0.0,0.0,0.0
Tobias Nießen,2,0.0,0.0,0.0
Tobias Jungel,2,0.0,0.0,0.0
Tobias Heineken,2,0.0,0.0,0.0
T.J. Purtell,2,0.0,0.0,0.0
Tino Reichardt,2,0.0,0.0,0.0
Tino Keitel,2,0.0,0.0,0.0
Ting-Chih Hsiao,2,0.0,0.0,0.0
Tim Wright,2,0.0,0.0,0.0
Timur Celik,2,0.0,0.0,0.0
Timothy Thelin,2,0.0,0.0,0.0
Timothy Redaelli,2,0.0,0.0,0.0
Timothy Lee,2,0.0,0.0,0.0
Timo Lindhorst,2,0.0,0.0,0.0
Tim Mester,2,0.0,0.0,0.0
Tim Mann,2,0.0,0.0,0.0
Tim Howe,2,0.0,0.0,0.0
Tim Deegan,2,0.0,0.0,0.0
Tilman Sauerbeck,2,0.0,0.0,0.0
Till Harbaum,2,0.0,0.0,0.0
TienFu Chen,2,0.0,0.0,0.0
Tianjia Zhang,8,0.0,0.0,0.0
Tianci Yin,2,0.0,0.0,0.0
Tho Vu,2,0.0,0.0,0.0
Thorsten Glaser,2,0.0,0.0,0.0
Thommy Jakobsson,2,0.0,0.0,0.0
Thomas Weißschuh,2,0.0,0.0,0.0
Thomas Viehweger,2,0.0,0.0,0.0
Thomas VanSelus,2,0.0,0.0,0.0
thomas schorpp,2,0.0,0.0,0.0
Thomas Rohwer,2,0.0,0.0,0.0
Thomas Preisner,2,0.0,0.0,0.0
